ID;Cruise-ID;Vessel;Obs_Date_ISO;Obs_Date_Excel;Obs_Lat;Obs_Lon;Ice_Conc;RV;Total;no10-50;no50-200;no200-500;no500-1000;gt1000
776;838405;NellaDan;1984-01-10T17:50Z;10/1/1984 17:50;-62.02;103.67;x;x;9;0;0;0;0;0
777;838405;NellaDan;1984-01-10T20:00Z;10/1/1984 20:00;-62.00;102.75;x;x;7;0;4;3;0;0
778;838405;NellaDan;1984-01-10T23:45Z;10/1/1984 23:45;-62.07;101.17;x;x;40;9;17;14;0;0
779;838405;NellaDan;1984-01-11T01:50Z;11/1/1984 1:50;-62.12;100.27;x;x;68;0;0;0;0;0
780;838405;NellaDan;1984-01-11T03:50Z;11/1/1984 3:50;-62.15;99.40;x;x;41;0;0;0;0;0
781;838405;NellaDan;1984-01-11T06:00Z;11/1/1984 6:00;-62.17;98.40;x;x;60;0;0;0;0;0
782;838405;NellaDan;1984-01-11T08:00Z;11/1/1984 8:00;-62.22;97.58;x;x;64;0;0;0;0;0
783;838405;NellaDan;1984-01-11T09:55Z;11/1/1984 9:55;-62.25;96.72;x;x;53;0;0;0;0;0
784;838405;NellaDan;1984-01-11T11:55Z;11/1/1984 11:55;-62.28;95.83;x;x;56;25;20;9;2;0
785;838405;NellaDan;1984-01-11T14:00Z;11/1/1984 14:00;-62.30;94.93;x;x;66;18;30;15;3;0
786;838405;NellaDan;1984-01-11T16:00Z;11/1/1984 16:00;-62.33;94.02;x;x;35;0;0;0;0;0
787;838405;NellaDan;1984-01-11T18:00Z;11/1/1984 18:00;-62.37;93.07;x;x;30;20;10;0;0;0
788;838405;NellaDan;1984-01-11T19:57Z;11/1/1984 19:57;-62.42;92.17;x;x;46;0;0;0;0;0
789;838405;NellaDan;1984-01-11T22:03Z;11/1/1984 22:03;-62.45;91.23;x;x;38;0;0;0;0;0
790;838405;NellaDan;1984-01-11T23:53Z;11/1/1984 23:53;-62.43;90.45;x;x;29;0;0;0;0;0
791;838405;NellaDan;1984-01-12T01:00Z;12/1/1984 1:00;-62.50;88.67;x;x;47;14;18;11;4;0
792;838405;NellaDan;1984-01-12T02:00Z;12/1/1984 2:00;-62.47;89.58;x;x;23;10;8;5;0;0
793;838405;NellaDan;1984-01-12T06:00Z;12/1/1984 6:00;-62.53;87.80;x;x;47;0;0;0;0;0
794;838405;NellaDan;1984-01-12T07:50Z;12/1/1984 7:50;-62.52;87.32;x;x;50;17;3;24;6;0
795;838405;NellaDan;1984-01-12T10:20Z;12/1/1984 10:20;-62.55;86.30;x;x;29;0;0;0;0;0
796;838405;NellaDan;1984-01-12T16:00Z;12/1/1984 16:00;-62.57;83.88;x;x;39;22;10;5;1;1
797;838405;NellaDan;1984-01-12T18:00Z;12/1/1984 18:00;-63.58;83.03;x;x;46;0;0;0;0;0
798;838405;NellaDan;1984-01-12T22:30Z;12/1/1984 22:30;-63.65;81.08;x;x;45;11;12;14;7;1
799;838405;NellaDan;1984-01-13T00:20Z;13/1/1984 0:20;-62.68;80.30;x;x;10;0;2;8;0;0
800;838405;NellaDan;1984-01-13T02:10Z;13/1/1984 2:10;-62.72;79.62;x;x;18;5;11;2;0;0
801;838405;NellaDan;1984-01-13T06:09Z;13/1/1984 6:09;-62.98;78.13;x;x;44;18;10;11;5;0
802;838405;NellaDan;1984-01-13T08:00Z;13/1/1984 8:00;-62.97;77.70;x;x;51;0;0;0;0;0
803;838405;NellaDan;1984-01-13T12:00Z;13/1/1984 12:00;-62.75;75.73;x;x;9;0;0;0;0;0
804;838405;NellaDan;1984-01-13T14:00Z;13/1/1984 14:00;-62.93;74.92;x;x;13;2;4;5;2;0
805;838405;NellaDan;1984-01-13T16:00Z;13/1/1984 16:00;-62.97;74.47;x;x;17;2;2;13;0;0
806;838405;NellaDan;1984-01-14T00:00Z;14/1/1984 0:00;-63.28;72.87;x;x;12;4;4;4;0;0
807;838405;NellaDan;1984-01-14T02:00Z;14/1/1984 2:00;-63.70;72.90;x;x;5;0;0;0;0;0
808;838405;NellaDan;1984-01-14T05:30Z;14/1/1984 5:30;-64.00;73.50;x;x;10;0;2;6;2;0
809;838405;NellaDan;1984-01-14T06:00Z;14/1/1984 6:00;-64.35;73.85;x;x;15;7;4;1;3;0
810;838405;NellaDan;1984-01-14T18:00Z;14/1/1984 18:00;-66.22;74.77;x;x;25;9;8;8;0;0
811;838405;NellaDan;1984-01-14T20:00Z;14/1/1984 20:00;-66.68;75.17;x;x;12;9;0;3;0;0
812;838405;NellaDan;1984-01-15T01:00Z;15/1/1984 1:00;-67.17;75.80;x;x;12;4;2;4;2;0
813;838405;NellaDan;1984-01-15T02:00Z;15/1/1984 2:00;-67.67;76.12;x;x;3;0;3;0;0;0
814;838405;NellaDan;1984-01-15T04:00Z;15/1/1984 4:00;-67.63;74.83;x;x;3;0;3;0;0;0
815;838405;NellaDan;1984-01-16T06:02Z;16/1/1984 6:02;-67.33;74.23;x;x;2;0;0;0;0;0
816;838405;NellaDan;1984-01-16T08:00Z;16/1/1984 8:00;-67.15;73.45;x;x;4;0;0;0;0;0
817;838405;NellaDan;1984-01-16T10:00Z;16/1/1984 10:00;-67.07;73.07;x;x;8;5;3;0;0;0
818;838405;NellaDan;1984-01-16T12:00Z;16/1/1984 12:00;-66.95;73.02;x;x;9;6;0;2;1;0
819;838405;NellaDan;1984-01-16T16:00Z;16/1/1984 16:00;-66.62;72.93;x;x;15;0;0;0;0;0
820;838405;NellaDan;1984-01-16T18:00Z;16/1/1984 18:00;-66.42;72.95;x;x;14;8;5;1;0;0
821;838405;NellaDan;1984-01-16T20:00Z;16/1/1984 20:00;-66.17;73.02;x;x;15;8;3;4;0;0
822;838405;NellaDan;1984-01-17T10:00Z;17/1/1984 10:00;-64.97;72.92;x;x;17;9;2;6;0;0
823;838405;NellaDan;1984-01-17T15:00Z;17/1/1984 15:00;-64.98;71.67;x;x;20;16;1;3;0;0
824;838405;NellaDan;1984-01-17T17:00Z;17/1/1984 17:00;-65.05;71.02;x;x;12;10;2;0;0;0
825;838405;NellaDan;1984-01-18T05:00Z;18/1/1984 5:00;-65.50;65.93;x;x;8;5;2;1;0;0
826;838405;NellaDan;1984-01-18T11:00Z;18/1/1984 11:00;-65.95;63.67;x;x;10;5;3;2;0;0
827;838405;NellaDan;1984-01-18T13:00Z;18/1/1984 13:00;-66.07;62.78;x;x;4;1;2;1;0;0
828;838405;NellaDan;1984-01-18T15:00Z;18/1/1984 15:00;-66.23;61.80;x;x;3;0;1;2;0;0
829;838405;NellaDan;1984-01-18T17:00Z;18/1/1984 17:00;-66.32;61.28;x;x;4;3;1;0;0;0
830;838405;NellaDan;1984-01-19T07:00Z;19/1/1984 7:00;-66.10;57.75;x;x;35;10;20;5;0;0
831;838405;NellaDan;1984-01-19T16:00Z;19/1/1984 16:00;-65.55;58.02;x;x;13;10;0;3;0;0
832;838405;NellaDan;1984-01-19T18:00Z;19/1/1984 18:00;-65.48;57.97;x;x;13;2;8;3;0;0
833;838405;NellaDan;1984-01-20T00:30Z;20/1/1984 0:30;-64.63;58.00;x;x;8;2;4;1;1;0
834;838405;NellaDan;1984-01-20T07:00Z;20/1/1984 7:00;-64.00;58.00;x;x;4;2;1;1;0;0
835;838405;NellaDan;1984-01-20T10:00Z;20/1/1984 10:00;-63.83;58.07;x;x;1;0;1;0;0;0
836;838405;NellaDan;1984-01-21T03:00Z;21/1/1984 3:00;-63.17;60.03;x;x;2;0;2;0;0;0
837;838405;NellaDan;1984-01-21T07:00Z;21/1/1984 7:00;-63.98;60.00;x;x;4;0;3;1;0;0
838;838405;NellaDan;1984-01-21T09:00Z;21/1/1984 9:00;-64.18;60.02;x;x;16;6;6;4;0;0
839;838405;NellaDan;1984-01-21T13:00Z;21/1/1984 13:00;-64.92;59.98;x;x;8;2;5;1;0;0
840;838405;NellaDan;1984-01-21T17:30Z;21/1/1984 17:30;-65.37;59.95;x;x;12;0;0;0;0;0
841;838405;NellaDan;1984-01-22T03:00Z;22/1/1984 3:00;-66.03;60.98;x;x;7;3;2;2;0;0
842;838405;NellaDan;1984-01-22T06:00Z;22/1/1984 6:00;-65.98;61.17;x;x;4;0;0;0;0;0
843;838405;NellaDan;1984-01-22T10:00Z;22/1/1984 10:00;-66.02;62.02;x;x;5;0;0;0;0;0
844;838405;NellaDan;1984-01-22T17:30Z;22/1/1984 17:30;-65.75;62.72;x;x;5;0;0;0;0;0
845;838405;NellaDan;1984-01-23T13:00Z;23/1/1984 13:00;-66.00;61.97;x;x;8;0;7;1;0;0
846;838405;NellaDan;1984-01-24T00:00Z;24/1/1984 0:00;-66.50;62.13;x;x;3;0;0;0;0;0
847;838405;NellaDan;1984-01-24T02:40Z;24/1/1984 2:40;-66.95;63.03;x;x;188;0;0;0;0;0
848;838405;NellaDan;1984-02-05T09:00Z;5/2/1984 9:00;-64.77;73.10;x;x;6;3;1;2;0;0
849;838405;NellaDan;1984-02-05T11:00Z;5/2/1984 11:00;-64.57;74.03;x;x;4;1;1;2;0;0
850;838405;NellaDan;1984-02-05T13:00Z;5/2/1984 13:00;-64.40;74.80;x;x;11;4;4;3;0;0
851;838405;NellaDan;1984-02-05T17:00Z;5/2/1984 17:00;-64.02;76.47;x;x;22;0;0;0;0;0
852;838405;NellaDan;1984-02-05T19:00Z;5/2/1984 19:00;-63.87;77.08;x;x;23;0;0;0;0;0
853;838405;NellaDan;1984-02-05T50:07Z;5/2/1984 50:07;-65.00;71.40;x;x;12;7;0;5;0;0
854;838405;NellaDan;1984-02-05T60:59Z;5/2/1984 60:59;-64.95;72.20;x;x;8;6;0;2;0;0
855;838405;NellaDan;1984-02-06T02:00Z;6/2/1984 2:00;-63.28;79.90;x;x;4;3;0;1;0;0
856;838405;NellaDan;1984-02-06T08:00Z;6/2/1984 8:00;-62.95;80.90;x;x;20;0;0;0;0;0
857;838405;NellaDan;1984-02-06T10:00Z;6/2/1984 10:00;-62.72;81.42;x;x;32;0;0;0;0;0
858;838405;NellaDan;1984-02-06T12:00Z;6/2/1984 12:00;-62.47;81.95;x;x;12;0;0;0;0;0
859;838405;NellaDan;1984-02-06T14:13Z;6/2/1984 14:13;-62.18;82.55;x;x;25;0;0;0;0;0
860;838405;NellaDan;1984-02-06T16:00Z;6/2/1984 16:00;-61.95;83.03;x;x;21;0;0;0;0;0
861;838405;NellaDan;1984-02-06T18:00Z;6/2/1984 18:00;-61.73;83.55;x;x;24;0;0;0;0;0
862;838405;NellaDan;1984-02-06T21:10Z;6/2/1984 21:10;-61.67;84.15;x;x;47;0;0;0;0;0
863;838405;NellaDan;1984-02-06T23:56Z;6/2/1984 23:56;-61.42;85.18;x;x;3;0;0;0;0;0
864;838405;NellaDan;1984-02-07T03:00Z;7/2/1984 3:00;-60.52;85.95;x;x;64;0;0;0;0;0
865;838405;NellaDan;1984-02-07T05:00Z;7/2/1984 5:00;-60.30;86.57;x;x;50;0;0;0;0;0
866;838405;NellaDan;1984-02-07T07:00Z;7/2/1984 7:00;-60.07;87.13;x;x;54;0;0;0;0;0
867;838405;NellaDan;1984-02-07T09:00Z;7/2/1984 9:00;-59.73;87.62;x;x;25;0;0;0;0;0
868;838405;NellaDan;1984-02-07T21:00Z;7/2/1984 21:00;-58.10;90.82;x;x;1;0;0;0;0;0
869;838405;NellaDan;1984-02-08T05:20Z;8/2/1984 5:20;-57.22;93.32;x;x;2;0;2;0;0;0
870;838407;NanokS;1984-02-07T21:00Z;7/2/1984 21:00;-60.33;118.70;x;x;1;0;1;0;0;0
871;838407;NanokS;1984-02-08T00:00Z;8/2/1984 0:00;-61.00;118.23;x;x;1;0;0;1;0;0
872;838407;NanokS;1984-02-08T04:00Z;8/2/1984 4:00;-61.65;117.17;x;x;1;0;0;0;0;1
873;838407;NanokS;1984-02-08T06:00Z;8/2/1984 6:00;-61.97;116.55;x;x;2;0;0;0;2;0
874;838407;NanokS;1984-02-08T08:00Z;8/2/1984 8:00;-62.25;115.74;x;x;1;0;0;0;0;1
875;838407;NanokS;1984-02-08T10:00Z;8/2/1984 10:00;-62.53;115.35;x;x;7;0;0;2;1;4
876;838407;NanokS;1984-02-08T12:00Z;8/2/1984 12:00;-62.82;114.73;x;x;3;0;0;0;0;3
877;838407;NanokS;1984-02-08T14:00Z;8/2/1984 14:00;-63.10;114.08;x;x;5;0;0;1;2;2
878;838407;NanokS;1984-02-08T23:15Z;8/2/1984 23:15;-64.53;111.05;x;x;19;1;1;4;7;6
879;838407;NanokS;1984-02-09T01:00Z;9/2/1984 1:00;-64.67;110.47;x;x;4;0;0;0;3;1
880;838407;NanokS;1984-02-09T03:00Z;9/2/1984 3:00;-64.10;109.93;x;x;8;0;0;1;4;3
881;838407;NanokS;1984-02-13T00:00Z;13/2/1984 0:00;-64.55;107.23;x;x;9;0;2;2;3;2
882;838407;NanokS;1984-02-13T03:20Z;13/2/1984 3:20;-64.20;106.32;x;x;20;0;4;7;5;4
883;838407;NanokS;1984-02-13T05:15Z;13/2/1984 5:15;-63.98;105.75;x;x;20;0;0;6;10;4
884;838407;NanokS;1984-02-13T07:15Z;13/2/1984 7:15;-63.75;105.10;x;x;23;0;0;10;10;3
885;838407;NanokS;1984-02-13T09:20Z;13/2/1984 9:20;-63.48;104.40;x;x;25;0;2;8;10;5
886;838407;NanokS;1984-02-13T11:20Z;13/2/1984 11:20;-63.23;103.63;x;x;27;1;1;7;14;4
887;838407;NanokS;1984-02-13T13:17Z;13/2/1984 13:17;-63.05;103.08;x;x;27;0;4;5;16;2
888;838407;NanokS;1984-02-13T15:15Z;13/2/1984 15:15;-63.03;102.23;x;x;27;0;4;9;10;4
889;838407;NanokS;1984-02-13T23:45Z;13/2/1984 23:45;-63.05;98.28;x;x;55;0;13;15;19;8
890;838407;NanokS;1984-02-14T01:45Z;14/2/1984 1:45;-63.00;97.42;x;x;78;0;20;20;30;8
891;838407;NanokS;1984-02-14T03:45Z;14/2/1984 3:45;-62.98;96.53;x;x;136;20;30;30;40;16
892;838407;NanokS;1984-02-14T05:40Z;14/2/1984 5:40;-62.98;95.82;x;x;150;0;30;50;50;20
893;838407;NanokS;1984-02-14T07:45Z;14/2/1984 7:45;-62.93;94.95;x;x;122;0;30;20;60;12
894;838407;NanokS;1984-02-14T09:45Z;14/2/1984 9:45;-62.97;94.20;x;x;160;0;30;60;60;10
895;838407;NanokS;1984-02-14T13:00Z;14/2/1984 13:00;-62.98;92.87;x;x;60;0;14;20;22;4
896;838407;NanokS;1984-02-14T14:50Z;14/2/1984 14:50;-62.98;92.12;x;x;30;0;17;12;1;0
897;838407;NanokS;1984-02-14T16:20Z;14/2/1984 16:20;-62.98;92.53;x;x;34;0;10;12;9;3
898;838407;NanokS;1984-02-15T02:45Z;15/2/1984 2:45;-63.50;87.63;x;x;11;0;0;3;8;0
899;838407;NanokS;1984-02-15T06:40Z;15/2/1984 6:40;-63.77;86.23;x;x;30;0;3;9;12;6
900;838407;NanokS;1984-02-15T08:40Z;15/2/1984 8:40;-63.90;85.48;x;x;27;0;3;5;10;9
901;838407;NanokS;1984-02-15T11:20Z;15/2/1984 11:20;-64.10;84.55;x;x;33;0;4;7;14;8
902;838407;NanokS;1984-02-15T13:10Z;15/2/1984 13:10;-64.22;83.97;x;x;73;0;10;20;25;18
903;838407;NanokS;1984-02-15T15:10Z;15/2/1984 15:10;-64.33;83.23;x;x;42;0;10;24;6;2
904;838407;NanokS;1984-02-15T17:00Z;15/2/1984 17:00;-64.47;82.53;x;x;58;0;10;30;10;8
905;838407;NanokS;1984-02-16T00:45Z;16/2/1984 0:45;-65.17;79.62;x;x;53;10;10;10;15;8
906;838407;NanokS;1984-02-16T03:15Z;16/2/1984 3:15;-65.72;78.95;x;x;40;2;8;10;10;10
907;838407;NanokS;1984-02-16T05:30Z;16/2/1984 5:30;-66.08;78.38;x;x;42;5;5;8;16;8
908;838407;NanokS;1984-02-16T07:30Z;16/2/1984 7:30;-66.42;77.78;x;x;100;2;20;50;20;8
909;838407;NanokS;1984-02-16T09:20Z;16/2/1984 9:20;-66.53;77.02;x;x;100;0;25;60;10;5
910;838407;NanokS;1984-02-16T11:15Z;16/2/1984 11:15;-66.87;76.42;x;x;102;10;40;40;10;2
911;838407;NanokS;1984-02-16T13:20Z;16/2/1984 13:20;-67.28;76.57;x;x;23;0;6;11;4;2
912;838407;NanokS;1984-02-16T15:15Z;16/2/1984 15:15;-67.60;76.80;x;x;30;0;9;10;8;3
913;838407;NanokS;1984-02-16T16:00Z;16/2/1984 16:00;-67.75;76.85;x;x;24;0;7;8;9;0
914;838408;NellaDan;1984-02-24T13:30Z;24/2/1984 13:30;-61.00;110.90;x;x;1;0;0;0;0;0
915;838408;NellaDan;1984-02-24T15:00Z;24/2/1984 15:00;-61.18;110.63;x;x;1;0;0;0;0;0
916;838408;NellaDan;1984-02-24T18:00Z;24/2/1984 18:00;-61.43;109.25;x;x;5;0;0;0;0;0
917;838408;NellaDan;1984-02-24T19:30Z;24/2/1984 19:30;-61.60;108.75;x;x;3;0;0;0;0;0
918;838408;NellaDan;1984-02-25T00:00Z;25/2/1984 0:00;-61.83;107.10;x;x;6;0;3;3;0;0
919;838408;NellaDan;1984-02-25T02:00Z;25/2/1984 2:00;-62.02;106.35;x;x;6;0;2;3;1;0
920;838408;NellaDan;1984-02-25T04:00Z;25/2/1984 4:00;-62.15;105.62;x;x;14;0;4;10;0;0
921;838408;NellaDan;1984-02-25T06:00Z;25/2/1984 6:00;-62.25;104.92;x;x;12;0;8;4;0;0
922;838408;NellaDan;1984-02-25T08:00Z;25/2/1984 8:00;-62.33;104.33;x;x;13;0;8;5;0;0
923;838408;NellaDan;1984-02-25T10:00Z;25/2/1984 10:00;-62.38;103.78;x;x;15;0;9;6;0;0
924;838408;NellaDan;1984-02-25T14:00Z;25/2/1984 14:00;-62.43;102.98;x;x;17;0;0;0;0;0
925;838408;NellaDan;1984-02-25T16:00Z;25/2/1984 16:00;-62.45;102.63;x;x;34;0;0;0;0;0
926;838408;NellaDan;1984-02-25T18:00Z;25/2/1984 18:00;-62.45;102.37;x;x;25;0;0;0;0;0
927;838408;NellaDan;1984-02-25T20:00Z;25/2/1984 20:00;-62.80;100.63;x;x;15;0;0;0;0;0
928;838408;NellaDan;1984-02-25T22:00Z;25/2/1984 22:00;-62.83;99.60;x;x;17;0;0;0;0;0
929;838408;NellaDan;1984-02-26T00:00Z;26/2/1984 0:00;-62.83;98.90;x;x;11;8;0;3;0;0
930;838408;NellaDan;1984-02-26T02:00Z;26/2/1984 2:00;-62.98;97.90;x;x;25;5;10;10;0;0
931;838408;NellaDan;1984-02-26T06:00Z;26/2/1984 6:00;-63.08;96.35;x;x;66;0;0;0;0;0
932;838408;NellaDan;1984-02-26T08:00Z;26/2/1984 8:00;-63.17;95.67;x;x;64;0;0;0;0;0
933;838408;NellaDan;1984-02-26T18:30Z;26/2/1984 18:30;-63.40;92.13;x;x;34;0;0;0;0;0
934;838408;NellaDan;1984-02-26T22:00Z;26/2/1984 22:00;-63.42;91.10;x;x;8;0;0;0;0;0
935;838408;NellaDan;1984-02-27T00:00Z;27/2/1984 0:00;-63.33;90.48;x;x;9;0;0;0;0;0
936;838408;NellaDan;1984-02-27T05:00Z;27/2/1984 5:00;-63.52;88.82;x;x;15;5;5;5;0;0
937;838408;NellaDan;1984-02-27T07:00Z;27/2/1984 7:00;-63.53;87.97;x;x;16;0;0;0;0;0
938;838408;NellaDan;1984-02-27T10:00Z;27/2/1984 10:00;-63.55;86.67;x;x;19;0;10;5;4;0
939;838408;NellaDan;1984-02-27T12:00Z;27/2/1984 12:00;-63.55;85.87;x;x;28;0;15;5;7;1
940;838408;NellaDan;1984-02-27T14:30Z;27/2/1984 14:30;-63.55;84.80;x;x;27;0;20;3;4;0
941;838408;NellaDan;1984-02-27T17:00Z;27/2/1984 17:00;-63.55;83.58;x;x;10;0;0;0;0;0
942;838408;NellaDan;1984-02-27T21:00Z;27/2/1984 21:00;-63.50;81.90;x;x;20;0;0;0;0;0
943;838408;NellaDan;1984-02-28T00:00Z;28/2/1984 0:00;-63.50;80.60;x;x;17;0;14;3;0;0
944;838408;NellaDan;1984-02-28T03:00Z;28/2/1984 3:00;-63.57;79.30;x;x;12;0;7;5;0;0
945;838408;NellaDan;1984-02-28T03:30Z;28/2/1984 3:30;-63.47;78.73;x;x;17;0;6;8;3;0
946;838408;NellaDan;1984-02-28T05:00Z;28/2/1984 5:00;-63.82;79.82;x;x;7;0;3;3;1;0
947;838408;NellaDan;1984-02-28T07:00Z;28/2/1984 7:00;-64.23;78.50;x;x;23;6;10;7;0;0
948;838408;NellaDan;1984-02-28T09:00Z;28/2/1984 9:00;-64.60;78.28;x;x;18;0;0;0;0;0
949;838408;NellaDan;1984-02-28T12:00Z;28/2/1984 12:00;-65.10;77.90;x;x;40;0;0;0;0;0
950;838408;NellaDan;1984-02-28T15:00Z;28/2/1984 15:00;-65.70;77.42;x;x;26;7;4;10;5;0
951;838408;NellaDan;1984-02-28T17:00Z;28/2/1984 17:00;-66.07;77.10;x;x;47;0;0;0;0;0
952;838408;NellaDan;1984-02-28T22:30Z;28/2/1984 22:30;-66.82;75.87;x;x;21;0;0;0;0;0
953;838408;NellaDan;1984-03-03T03:00Z;3/3/1984 3:00;-67.50;72.87;x;x;15;0;11;3;1;0
954;838408;NellaDan;1984-03-03T05:00Z;3/3/1984 5:00;-67.43;72.23;x;x;25;20;4;1;0;0
955;838408;NellaDan;1984-03-03T07:00Z;3/3/1984 7:00;-67.18;71.20;x;x;41;0;0;0;0;0
956;838408;NellaDan;1984-03-03T09:00Z;3/3/1984 9:00;-66.90;70.40;x;x;81;0;0;0;0;0
957;838408;NellaDan;1984-03-03T10:00Z;3/3/1984 10:00;-66.82;69.47;x;x;12;0;10;2;0;0
958;838408;NellaDan;1984-03-03T13:00Z;3/3/1984 13:00;-66.80;68.45;x;x;8;3;4;1;0;0
959;838408;NellaDan;1984-03-03T15:00Z;3/3/1984 15:00;-66.73;67.22;x;x;4;0;0;4;0;0
960;838408;NellaDan;1984-03-03T17:00Z;3/3/1984 17:00;-66.70;66.42;x;x;10;0;0;0;0;0
961;838408;NellaDan;1984-03-03T23:00Z;3/3/1984 23:00;-66.57;63.45;x;x;9;0;0;0;0;0
962;838408;NellaDan;1984-03-06T19:00Z;6/3/1984 19:00;-66.33;63.68;x;x;9;0;2;4;2;1
963;838408;NellaDan;1984-03-06T23:00Z;6/3/1984 23:00;-65.70;64.53;x;x;8;0;6;2;0;0
964;838408;NellaDan;1984-03-07T01:00Z;7/3/1984 1:00;-65.33;64.87;x;x;6;0;2;1;3;0
965;838408;NellaDan;1984-03-07T03:00Z;7/3/1984 3:00;-64.97;65.28;x;x;8;0;6;2;0;0
966;838408;NellaDan;1984-03-07T05:00Z;7/3/1984 5:00;-64.52;65.72;x;x;5;0;3;2;0;0
967;838408;NellaDan;1984-03-07T07:00Z;7/3/1984 7:00;-64.12;66.13;x;x;3;0;3;0;0;0
968;838408;NellaDan;1984-03-07T11:00Z;7/3/1984 11:00;-63.32;66.95;x;x;1;0;1;0;0;0
969;838408;NellaDan;1984-03-08T01:00Z;8/3/1984 1:00;-60.50;69.57;x;x;1;0;0;1;0;0
970;838408;NellaDan;1984-03-08T03:00Z;8/3/1984 3:00;-60.22;69.92;x;x;1;0;1;0;0;0
